bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176562.585771712 -2703411.530527959, -5176562.585771712 -2702804.1941779037, -5176005.988317745 -2702804.1941779037, -5176005.988317745 -2703411.530527959, -5176562.585771712 -2703411.530527959))",POINT (-5176284.287044729 -2703107.8623529314),-46.499352900000005,-23.586550923813373,2.64
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176562.585771712 -2702196.880965013, -5176005.988317745 -2702196.880965013, -5176005.988317745 -2702804.1941779037, -5176562.585771712 -2702804.1941779037, -5176562.585771712 -2702278.4174925364, -5176560.081083169 -2702264.145837255, -5176561.528236549 -2702242.756597379, -5176562.585771712 -2702237.733652406, -5176562.585771712 -2702196.880965013))",POINT (-5176284.238922802 -2702500.5795488064),-46.49935246771337,-23.581551269406543,2.37
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2702196.880965013, -5176562.585771712 -2702196.880965013, -5176562.585771712 -2701875.8279927173, -5176528.978417441 -2701910.9780590716, -5176432.353099434 -2702001.1002621753, -5176403.521351318 -2702023.3272450157, -5176354.87473384 -2702057.214344054, -5176320.588330676 -2702077.498054276, -5176275.726575887 -2702099.8466032, -5176233.647808366 -2702117.458253496, -5176192.348277283 -2702131.426127907, -5176135.130059015 -2702145.63693443, -5176100.398377887 -2702152.5601524524, -5176058.3196103675 -2702156.203952619, -5176009.339034419 -2702157.7829329497, -5176005.988317745 -2702157.858872501, -5176005.988317745 -2702196.880965013))",POINT (-5176385.007770831 -2702105.4518800383),-46.50025768967684,-23.5782981493065,2.69
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2705841.107427606, -5175847.802058263 -2705841.107427606, -5176005.988317745 -2705906.1420402424, -5176005.988317745 -2705841.107427606))",POINT (-5175953.259564584 -2705862.7856318178),-46.49637922955122,-23.609229338775584,2.98
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2705233.6784649985, -5175449.390863778 -2705699.4142997223, -5175466.767836292 -2705703.7171175126, -5175621.613247986 -2705750.246729911, -5175664.916529903 -2705765.9186142995, -5175847.802058263 -2705841.107427606, -5176005.988317745 -2705841.107427606, -5176005.988317745 -2705480.840622767, -5175964.477279629 -2705308.281642336, -5175960.581097451 -2705290.544981639, -5175958.020749163 -2705269.4067953695, -5175959.356583052 -2705247.053801325, -5175961.435132773 -2705233.6784649985, -5175449.390863778 -2705233.6784649985))",POINT (-5175735.963370158 -2705516.623173675),-46.494427224624886,-23.60637995910227,3.0
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2704626.272665116, -5175449.390863778 -2705233.6784649985, -5175961.435132773 -2705233.6784649985, -5175962.584848285 -2705226.2801230256, -5175967.59422537 -2705210.9732195097, -5175972.826241438 -2705200.768625337, -5175991.416596401 -2705148.5309242206, -5176005.988317745 -2705116.9054269, -5176005.988317745 -2705081.7740057507, -5175911.722972942 -2704654.747331625, -5175943.771854341 -2704638.0682652467, -5175936.7716606865 -2704626.272665116, -5175449.390863778 -2704626.272665116))",POINT (-5175707.87124656 -2704938.0834744954),-46.49417486878497,-23.601617665927492,2.73
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2704018.890021566, -5175449.390863778 -2704018.890021566, -5175449.390863778 -2704626.272665116, -5175936.7716606865 -2704626.272665116, -5175936.202128967 -2704625.3129822756, -5175913.158994373 -2704578.543698749, -5175886.2196776 -2704516.103882274, -5175872.193421761 -2704477.2309683734, -5175848.25973124 -2704398.513608205, -5175837.350421143 -2704356.9684915743, -5175831.227849149 -2704327.4496587417, -5175826.663750026 -2704285.540298659, -5175820.429858542 -2704193.7045211177, -5175820.730421167 -2704186.513170407, -5175828.133167305 -2704184.3387592607, -5175866.182169258 -2704183.865004916, -5175870.078351436 -2704184.5938577596, -5175930.413515447 -2704173.175167041, -5175947.3340780465 -2704182.164348411, -5175965.924433009 -2704189.5743530826, -5175984.960065935 -2704194.433374411, -5176001.769309044 -2704210.9540580083, -5176005.988317745 -2704214.369876059, -5176005.988317745 -2704018.890021566))",POINT (-5175680.443828059 -2704309.9037918323),-46.49392848409254,-23.596446561634824,1.68
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2704018.890021566, -5176005.988317745 -2703411.530527959, -5175449.390863778 -2703411.530527959, -5175449.390863778 -2704018.890021566, -5176005.988317745 -2704018.890021566))",POINT (-5175727.689590761 -2703715.2102747625),-46.49435289999999,-23.591550923819046,1.19
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2703411.530527959, -5176005.988317745 -2702804.1941779037, -5175449.390863778 -2702804.1941779037, -5175449.390863778 -2703411.530527959, -5176005.988317745 -2703411.530527959))",POINT (-5175727.689590761 -2703107.8623529314),-46.49435289999999,-23.586550923813373,1.84
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2702804.1941779037, -5176005.988317745 -2702804.1941779037, -5176005.988317745 -2702196.880965013, -5175712.038600447 -2702196.880965013, -5175676.827715419 -2702212.8044221327, -5175656.901526567 -2702224.9504718175, -5175638.199852114 -2702237.5823733043, -5175596.455043066 -2702271.8343103873, -5175577.976007595 -2702289.8105337583, -5175555.823428927 -2702313.3739923867, -5175536.453837529 -2702336.8160244427, -5175449.390863778 -2702453.9661212256, -5175449.390863778 -2702804.1941779037))",POINT (-5175745.514564084 -2702520.2483127615),-46.494513024459735,-23.58171320192636,1.81
