bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2704229.454814458, -5179843.738894792 -2704612.9984804145, -5180176.695491755 -2704497.882192074, -5180214.655438116 -2704483.9122436997, -5180242.707949796 -2704470.4282181915, -5180277.550950414 -2704451.7206701688, -5180326.0862484 -2704417.099616506, -5180342.784172019 -2704401.914967581, -5180400.336348759 -2704340.812086582, -5180352.359544609 -2704229.454814458, -5179843.738894792 -2704229.454814458))",POINT (-5180076.765237662 -2704379.1956834537),-46.53342131125402,-23.597016974675427,3.45
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2703622.0872959513, -5179843.738894792 -2704229.454814458, -5180352.359544609 -2704229.454814458, -5180274.990602125 -2704049.8781235595, -5180096.196717827 -2703622.0872959513, -5179843.738894792 -2703622.0872959513))",POINT (-5180040.763973711 -2703959.826548711),-46.53309790639747,-23.593564676787604,2.75
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2703014.742923213, -5179843.738894792 -2703622.0872959513, -5180096.196717827 -2703622.0872959513, -5180029.364145691 -2703462.183425038, -5180019.412183213 -2703439.2863521036, -5179978.724909329 -2703349.5447196974, -5179957.730053365 -2703302.0989552634, -5179949.715050028 -2703285.943619678, -5179954.390468641 -2703248.8957314817, -5179958.509289801 -2703230.5540219815, -5179963.852625359 -2703215.3705035946, -5179976.3204083275 -2703189.8622252652, -5180051.349745122 -2703051.5108934487, -5180069.666050897 -2703014.742923213, -5179843.738894792 -2703014.742923213))",POINT (-5179934.043710846 -2703334.4392437595),-46.532139221964904,-23.58841624342179,2.33
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2703014.742923213, -5180069.666050897 -2703014.742923213, -5180080.51545171 -2702992.963983811, -5180099.885043108 -2702950.572268517, -5180125.3772065 -2702889.232020467, -5180133.2808903465 -2702874.8990856353, -5180154.476121393 -2702845.4558768827, -5180157.325900357 -2702841.4961095573, -5180158.951164923 -2702839.406907561, -5180173.344775083 -2702820.8591785873, -5180176.28360964 -2702817.1666404903, -5180194.06133232 -2702794.8535255166, -5180153.374058435 -2702806.149763815, -5180128.471888344 -2702811.5185164367, -5180110.527186427 -2702813.109708172, -5180093.09455417 -2702808.3239869443, -5179946.486784795 -2702731.145320679, -5179919.669919463 -2702718.5130281355, -5179902.6825651685 -2702712.3669355754, -5179871.813670371 -2702714.067435256, -5179843.738894792 -2702721.22015207, -5179843.738894792 -2703014.742923213))",POINT (-5179973.343055025 -2702876.7729593376),-46.532492253980216,-23.58464842720914,2.19
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","MULTIPOLYGON (((-5179287.141440826 -2705143.8368284903, -5179292.039498421 -2705141.4849218326, -5179332.337154089 -2705130.9159240946, -5179327.1051380215 -2705121.1973116733, -5179287.141440826 -2705035.893767403, -5179287.141440826 -2705143.8368284903)), ((-5179287.141440826 -2704836.8454851205, -5179287.141440826 -2704913.157350281, -5179292.818734857 -2704909.940439439, -5179363.840569982 -2704857.460730786, -5179389.453409165 -2704836.8454851205, -5179287.141440826 -2704836.8454851205)))",POINT (-5179314.35120711 -2704952.438612741),-46.5265724294893,-23.6017358334234,3.12
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2704229.454814458, -5179287.141440826 -2704229.454814458, -5179287.141440826 -2704836.8454851205, -5179389.453409165 -2704836.8454851205, -5179437.645392379 -2704798.056824729, -5179489.520275088 -2704759.9121020394, -5179520.133135057 -2704739.260538692, -5179548.408285718 -2704722.496348131, -5179595.719069306 -2704699.6582038677, -5179621.65651066 -2704688.725061287, -5179665.861480455 -2704674.5605788347, -5179720.80878111 -2704655.5005018227, -5179843.738894792 -2704612.9984804145, -5179843.738894792 -2704229.454814458))",POINT (-5179541.212975654 -2704484.638524847),-46.52861036342995,-23.597884978716912,3.02
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2704229.454814458, -5179843.738894792 -2703622.0872959513, -5179287.141440826 -2703622.0872959513, -5179287.141440826 -2704229.454814458, -5179843.738894792 -2704229.454814458))",POINT (-5179565.440167809 -2703925.7710552053),-46.52882799999999,-23.593284323821013,2.82
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179843.738894792 -2703622.0872959513, -5179843.738894792 -2703014.742923213, -5179287.141440826 -2703014.742923213, -5179287.141440826 -2703622.0872959513, -5179843.738894792 -2703622.0872959513))",POINT (-5179565.440167809 -2703318.4151095822),-46.52882799999999,-23.588284323815337,1.86
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5179287.141440826 -2703014.742923213, -5179843.738894792 -2703014.742923213, -5179843.738894792 -2702721.22015207, -5179835.0559745105 -2702723.432333177, -5179498.091875879 -2702833.6008708924, -5179486.069370874 -2702838.8238744945, -5179478.61096499 -2702841.981970525, -5179459.686651556 -2702856.8007371817, -5179415.27017473 -2702894.9409048785, -5179370.40841994 -2702931.987970423, -5179357.161400535 -2702938.6685979627, -5179287.141440826 -2702937.2301756684, -5179287.141440826 -2703014.742923213))",POINT (-5179623.444703201 -2702906.8679385437),-46.5293490636069,-23.58489619261203,1.82
-46.536328,-23.6257843,-46.483282,-23.5832949,8103136,relation,3049450,-23.6043265,-46.5098851,boundary,administrative,18,0.3862401137227659,suburb,Sapopemba,"Sapopemba, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5178730.543986859 -2706051.696308486, -5178730.543986859 -2706475.5275567677, -5178732.503209897 -2706469.274085603, -5178741.319713568 -2706452.471626158, -5178750.959981471 -2706439.799934921, -5178763.082674019 -2706429.8739863164, -5178780.170215855 -2706422.159208015, -5178796.979458965 -2706416.096731311, -5178817.640356457 -2706411.4192709033, -5178834.727898293 -2706409.487540901, -5178851.526009454 -2706409.7669735285, -5178860.609679903 -2706410.544525213, -5178867.511488332 -2706411.139838246, -5178875.871582091 -2706409.961361446, -5178883.407911617 -2706411.334226181, -5178896.532479581 -2706419.1218947484, -5178899.315466852 -2706395.090692611, -5178902.198641663 -2706377.8630887284, -5178905.849920961 -2706367.572702353, -5178909.100450092 -2706360.0037447177, -5178918.006009356 -2706344.4527676087, -5178927.245527091 -2706333.032528466, -5178972.10728188 -2706282.734976954, -5179001.651474738 -2706249.3613028, -5179012.249090261 -2706237.102843036, -5179042.706102942 -2706184.582314028, -5179061.3855134975 -2706164.9129770584, -5179093.779485318 -2706149.7752580466, -5179111.223249526 -2706134.39457273, -5179118.703919307 -2706123.4604452834, -5179128.845124919 -2706096.6961627807, -5179131.283021767 -2706077.6829798887, -5179129.858132284 -2706060.8201887524, -5179127.652887735 -2706051.696308486, -5178730.543986859 -2706051.696308486))",POINT (-5178882.653296503 -2706205.3448188184),-46.52269442117709,-23.612048997741145,4.86
