bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5167280.443802846 -2701842.4029341694, -5167280.443802846 -2701877.2205646886, -5167281.223039282 -2701875.8766919128, -5167302.039784059 -2701850.7349297088, -5167312.615135686 -2701845.2693344755, -5167322.001422223 -2701842.4029341694, -5167280.443802846 -2701842.4029341694))",POINT (-5167291.64557719 -2701853.147846549),-46.41857062725103,-23.57622086631397,3.58
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5167280.443802846 -2701235.126350538, -5167280.443802846 -2701842.4029341694, -5167322.001422223 -2701842.4029341694, -5167353.580708297 -2701832.7592013245, -5167363.599462468 -2701827.5365272816, -5167388.089750443 -2701809.5608250466, -5167398.442463086 -2701804.338158601, -5167417.812054485 -2701799.9656949863, -5167435.177895048 -2701793.7713735835, -5167470.800132101 -2701776.645909285, -5167529.576823241 -2701751.261389656, -5167578.668718681 -2701723.0834056186, -5167641.118953016 -2701674.986616852, -5167682.752442572 -2701631.1409332845, -5167712.140788142 -2701593.489611466, -5167743.087606583 -2701541.8710082797, -5167758.004418348 -2701512.8432083535, -5167775.704217385 -2701491.224211773, -5167814.109441709 -2701458.06704362, -5167830.139448383 -2701428.067760405, -5167836.150700886 -2701414.4648651527, -5167837.0412568115 -2701388.959467825, -5167824.6847933335 -2701335.1553586666, -5167802.754853647 -2701272.1209785948, -5167791.845543549 -2701246.2514496245, -5167780.733574892 -2701235.126350538, -5167280.443802846 -2701235.126350538))",POINT (-5167512.985177059 -2701485.506743587),-46.42055895470646,-23.573193925187557,4.52
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5167280.443802846 -2700627.87288757, -5167280.443802846 -2701235.126350538, -5167780.733574892 -2701235.126350538, -5167763.459073397 -2701217.83145208, -5167722.716139767 -2701182.002894859, -5167702.789950916 -2701159.0483699897, -5167685.6467493335 -2701130.507075616, -5167671.286535021 -2701097.3506573425, -5167660.822502886 -2701061.8867258024, -5167642.566106396 -2700973.348692922, -5167646.462288573 -2700888.0903109126, -5167639.783119125 -2700835.623840788, -5167632.213393752 -2700808.5405221186, -5167628.762489538 -2700791.6590149114, -5167625.645543796 -2700766.0331640127, -5167619.522971801 -2700746.844165175, -5167609.50421763 -2700726.6835963237, -5167592.472335539 -2700703.3653797917, -5167576.331009374 -2700684.2979051466, -5167532.24849102 -2700636.8114909106, -5167525.354973975 -2700627.87288757, -5167280.443802846 -2700627.87288757))",POINT (-5167467.383995128 -2700953.7721289033),-46.42014931231943,-23.568815810925994,4.57
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5167280.443802846 -2700627.87288757, -5167525.354973975 -2700627.87288757, -5167518.667513143 -2700619.2014755253, -5167509.539314898 -2700601.4700313983, -5167469.575617704 -2700510.991393907, -5167458.221029643 -2700472.3711384605, -5167450.206026305 -2700453.3039398985, -5167445.975885655 -2700448.203164528, -5167426.94025273 -2700432.900848204, -5167421.819556152 -2700429.0145479827, -5167420.595041754 -2700424.156674037, -5167421.151639208 -2700417.3556529987, -5167417.144137539 -2700410.06884796, -5167413.247955362 -2700408.732934064, -5167400.33489443 -2700410.3117414075, -5167394.6576004 -2700408.854380777, -5167369.499395479 -2700391.9732965087, -5167346.344941395 -2700374.3635513787, -5167323.413126292 -2700356.0251478, -5167314.062289065 -2700345.337875965, -5167311.724579758 -2700336.5937497895, -5167312.837774667 -2700333.193257571, -5167318.403749206 -2700329.4284277456, -5167323.07916782 -2700321.534432609, -5167324.081043236 -2700314.733455316, -5167321.186736476 -2700304.2891029743, -5167316.956595826 -2700300.159942307, -5167303.152978968 -2700291.2943950724, -5167301.371867115 -2700288.379695687, -5167293.802141741 -2700254.010572266, -5167288.681445164 -2700220.8559756596, -5167288.236167201 -2700209.804458767, -5167280.443802846 -2700195.5346543235, -5167280.443802846 -2700627.87288757))",POINT (-5167368.294598194 -2700500.1628781613),-46.41925917712183,-23.56508083785003,4.82
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5166723.846348879 -2704879.132885812, -5166723.846348879 -2704881.265297277, -5166726.556798931 -2704879.132885812, -5166723.846348879 -2704879.132885812))",POINT (-5166724.74983223 -2704879.8436896335),-46.41347811612902,-23.601138251163054,4.0
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5166723.846348879 -2704271.740603057, -5166723.846348879 -2704879.132885812, -5166726.556798931 -2704879.132885812, -5166727.853850547 -2704878.1124473573, -5166738.763160646 -2704861.7125525973, -5166746.44420551 -2704843.8549086144, -5166759.245946951 -2704788.0954552153, -5166777.947621404 -2704715.693493225, -5166786.853180668 -2704693.7057141997, -5166814.4604143845 -2704661.149279439, -5166822.698056703 -2704632.9661508333, -5166831.714935458 -2704621.425659972, -5166853.3109166715 -2704599.9239256107, -5166860.658003064 -2704589.112330033, -5166874.572939414 -2704547.931151146, -5166880.250233443 -2704522.056305588, -5166890.380307105 -2704483.790765942, -5166901.5122561855 -2704418.5573435645, -5166923.21955689 -2704386.4873790923, -5166961.624781214 -2704300.117454881, -5166973.887993807 -2704271.740603057, -5166723.846348879 -2704271.740603057))",POINT (-5166807.272163592 -2704475.1645726943),-46.41421942684447,-23.59780698950605,1.91
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5166723.846348879 -2703664.3714729054, -5166723.846348879 -2704271.740603057, -5166973.887993807 -2704271.740603057, -5167014.278900359 -2704178.2771342234, -5167035.318284119 -2704127.6219610344, -5167045.893635743 -2704110.858414003, -5167070.161284736 -2704079.5179168596, -5167090.866710025 -2704055.465949227, -5167131.275685183 -2703995.3361889743, -5167145.079302041 -2703977.7224637857, -5167156.879168065 -2703959.9872843013, -5167183.150567893 -2703925.367299027, -5167204.523910125 -2703894.634533011, -5167209.978565173 -2703878.1141773537, -5167212.31627448 -2703873.8626180068, -5167227.567044718 -2703859.5287977103, -5167175.91480099 -2703786.7666375823, -5167127.045544532 -2703713.275978346, -5167106.930112546 -2703664.395767207, -5167106.918736476 -2703664.3714729054, -5166723.846348879 -2703664.3714729054))",POINT (-5166924.8725492405 -2703941.356586727),-46.415275849082924,-23.593412627717985,2.15
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5166723.846348879 -2703057.0254889657, -5166723.846348879 -2703664.3714729054, -5167106.918736476 -2703664.3714729054, -5167104.33636841 -2703658.85666725, -5167082.183789742 -2703592.533383091, -5167068.268853393 -2703546.253013133, -5167062.034961909 -2703532.4053695034, -5167054.131278063 -2703519.529501133, -5167029.418351106 -2703491.3483915664, -5166958.173876999 -2703434.257503357, -5166938.69296611 -2703413.1217795894, -5166928.340253466 -2703398.666904187, -5166915.538512025 -2703377.774166268, -5166906.632952761 -2703351.6582823824, -5166896.836837572 -2703302.0989552634, -5166881.3634283515 -2703215.9778440525, -5166873.014466543 -2703158.5842730296, -5166868.45036742 -2703137.8740510503, -5166865.444741168 -2703103.012917051, -5166864.554185242 -2703069.48799599, -5166865.251264757 -2703057.0254889657, -5166723.846348879 -2703057.0254889657))",POINT (-5166854.526853863 -2703422.5566666042),-46.41464392294964,-23.58914167280464,2.27
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5166723.846348879 -2702449.702644849, -5166723.846348879 -2703057.0254889657, -5166865.251264757 -2703057.0254889657, -5166868.895645383 -2702991.8707862985, -5166904.584674131 -2702642.816654057, -5166920.169402842 -2702541.212570586, -5166947.375886392 -2702556.0553502818, -5166957.172001582 -2702545.3666041, -5166970.3077014955 -2702536.864197482, -5166978.100065851 -2702527.8759439876, -5166979.992497195 -2702523.38181914, -5166984.667915808 -2702497.38879758, -5166982.886803955 -2702485.121077825, -5166982.664164973 -2702472.731905079, -5166980.883053121 -2702468.4807205703, -5166981.105692103 -2702460.34274196, -5166983.083286748 -2702449.702644849, -5166723.846348879 -2702449.702644849))",POINT (-5166817.397094884 -2702721.917777416),-46.414310380649766,-23.583373530860303,2.82
-46.42347,-23.6161324,-46.3770233,-23.562142,8344514,relation,3049440,-23.5824973,-46.4092065,boundary,administrative,18,0.3954150731176021,suburb,Cidade Tiradentes,"Cidade Tiradentes, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5167280.443802846 -2701842.4029341694, -5166723.846348879 -2701842.4029341694, -5166723.846348879 -2702449.702644849, -5166983.083286748 -2702449.702644849, -5166984.333957336 -2702442.9736373266, -5166984.667915808 -2702429.1269520833, -5166988.452778494 -2702410.178875974, -5166988.898056459 -2702400.94777013, -5166980.437775157 -2702336.694563048, -5166981.217011593 -2702314.102759704, -5166980.215136176 -2702311.7949966476, -5166971.977493857 -2702306.3292433745, -5166968.303950661 -2702300.3776474963, -5166967.636033717 -2702292.725598918, -5166970.419020987 -2702282.8872561418, -5166975.317078581 -2702245.4773168154, -5166980.215136176 -2702224.586090192, -5166981.662289556 -2702206.73140076, -5166982.775484464 -2702201.75152496, -5166988.341459004 -2702192.8849206795, -5166992.682919145 -2702182.68225884, -5166996.467781832 -2702164.8276163307, -5167015.83737323 -2702104.826447173, -5167018.5090410095 -2702099.117845676, -5167025.522168929 -2702092.8019485283, -5167033.982450229 -2702069.6031939373, -5167038.991827315 -2702063.89460505, -5167040.661619677 -2702063.28730848, -5167058.361418713 -2702065.109198259, -5167067.378297468 -2702064.987738934, -5167072.387674553 -2702063.28730848, -5167078.95552451 -2702053.327648035, -5167085.189415994 -2702028.1856060466, -5167088.529000718 -2702024.4203761183, -5167108.900467533 -2702010.938431086, -5167125.26443268 -2701987.9827130698, -5167144.745343569 -2701976.687054431, -5167158.99423839 -2701964.1768181794, -5167160.497051516 -2701960.2294155746, -5167174.245008629 -2701947.0511708767, -5167181.926053494 -2701930.8972083633, -5167193.002342827 -2701903.994216888, -5167200.071130493 -2701896.4030875494, -5167204.857868597 -2701903.9334878395, -5167211.870996517 -2701907.3343149424, -5167238.587674308 -2701903.0832811766, -5167263.189281772 -2701896.2816295093, -5167268.532617331 -2701893.7310108817, -5167274.321230852 -2701887.779569004, -5167280.443802846 -2701877.2205646886, -5167280.443802846 -2701842.4029341694))",POINT (-5166905.12439349 -2702100.078272323),-46.41509844838149,-23.578253907376116,3.04
