bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5173300.8245039275 -2697694.629708348, -5173300.8245039275 -2697087.510932078, -5172744.227049961 -2697087.510932078, -5172744.227049961 -2697694.629708348, -5173300.8245039275 -2697694.629708348))",POINT (-5173022.525776944 -2697391.070320213),-46.470052,-23.539478023760044,2.73
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5173300.8245039275 -2697087.510932078, -5173300.8245039275 -2696480.4152328805, -5172744.227049961 -2696480.4152328805, -5172744.227049961 -2697087.510932078, -5173300.8245039275 -2697087.510932078))",POINT (-5173022.525776943 -2696783.9630824793),-46.47005199999999,-23.534478023754374,3.56
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5173300.8245039275 -2696480.4152328805, -5173300.8245039275 -2695873.342604378, -5172744.227049961 -2695873.342604378, -5172744.227049961 -2696480.4152328805, -5173300.8245039275 -2696480.4152328805))",POINT (-5173022.525776943 -2696176.8789186287),-46.47005199999999,-23.529478023748716,3.85
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5173300.8245039275 -2695873.342604378, -5173300.8245039275 -2695266.293040194, -5172744.227049961 -2695266.293040194, -5172744.227049961 -2695873.342604378, -5173300.8245039275 -2695873.342604378))",POINT (-5173022.525776943 -2695569.8178222855),-46.47005199999999,-23.52447802374305,5.61
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2694659.2665339545, -5172744.227049961 -2695266.293040194, -5173300.8245039275 -2695266.293040194, -5173300.8245039275 -2694928.6259974157, -5173292.252903136 -2694929.633292367, -5173273.105950719 -2694932.547013819, -5173247.836426309 -2694937.281812312, -5173175.701396275 -2694955.4925888167, -5173157.222360805 -2694958.7705307915, -5173136.294296535 -2694960.7130152415, -5173121.377484769 -2694960.2273941073, -5173103.009768788 -2694956.2210203083, -5173039.891617508 -2694933.396849343, -5173024.418208288 -2694926.4767613937, -5173019.330907558 -2694923.2231070423, -5173000.7071567485 -2694911.1797355055, -5172979.333814517 -2694892.847604719, -5172961.745334972 -2694874.3940903284, -5172947.496440149 -2694858.3686872213, -5172935.919213107 -2694838.458360289, -5172921.759373878 -2694813.0241677556, -5172871.242588956 -2694722.51761995, -5172835.948411394 -2694659.2665339545, -5172744.227049961 -2694659.2665339545))",POINT (-5172982.640644601 -2695044.221131753),-46.469693705760065,-23.520148844009388,4.99
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2694659.2665339545, -5172835.948411394 -2694659.2665339545, -5172791.983111512 -2694580.4761838126, -5172786.617512055 -2694572.354365485, -5172783.968108173 -2694568.3359486754, -5172778.402133634 -2694562.2658345653, -5172769.719213353 -2694557.045538273, -5172758.253305801 -2694553.1606677203, -5172744.227049961 -2694549.890344233, -5172744.227049961 -2694659.2665339545))",POINT (-5172777.57871025 -2694615.3522698088),-46.46785160306188,-23.516616276435027,4.42
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2698301.771568068, -5172187.629595994 -2698301.771568068, -5172187.629595994 -2698744.232871841, -5172215.4594686935 -2698750.5856727515, -5172248.276454579 -2698760.0453915293, -5172245.84968968 -2698747.792688818, -5172242.510104956 -2698740.8709481345, -5172225.700861845 -2698721.927252136, -5172219.689609343 -2698711.9696773565, -5172214.680232258 -2698701.2835064535, -5172211.563286515 -2698689.6258736276, -5172205.774672994 -2698660.4818288083, -5172203.659602669 -2698642.388261087, -5172204.884117068 -2698636.9237648007, -5172210.672730588 -2698626.4805104337, -5172218.576414435 -2698615.4300975553, -5172224.92162541 -2698609.6013114257, -5172247.40816255 -2698597.093715041, -5172259.2080285745 -2698586.4076210377, -5172267.556990384 -2698576.935861879, -5172300.73019864 -2698523.1412337637, -5172330.897780646 -2698540.8703688267, -5172394.68384887 -2698568.7998681134, -5172425.074069857 -2698586.2861881927, -5172491.643125351 -2698611.787105975, -5172513.016467583 -2698614.9443652965, -5172551.199052925 -2698623.08038258, -5172579.028925624 -2698626.9662430435, -5172628.009501573 -2698630.9735376383, -5172676.6561190495 -2698639.2309963373, -5172689.569179982 -2698640.2024623477, -5172710.051966287 -2698640.323895603, -5172715.617940827 -2698641.6596614737, -5172731.202669539 -2698648.3384925034, -5172741.889340654 -2698650.4028590233, -5172744.227049961 -2698650.5990205617, -5172744.227049961 -2698301.771568068))",POINT (-5172472.831827831 -2698459.260572049),-46.46511401523924,-23.54827493934243,2.26
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2698301.771568068, -5172744.227049961 -2697694.629708348, -5172187.629595994 -2697694.629708348, -5172187.629595994 -2698301.771568068, -5172744.227049961 -2698301.771568068))",POINT (-5172465.928322977 -2697998.2006382076),-46.46505199999999,-23.5444780237657,1.99
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2697694.629708348, -5172744.227049961 -2697087.510932078, -5172187.629595994 -2697087.510932078, -5172187.629595994 -2697694.629708348, -5172744.227049961 -2697694.629708348))",POINT (-5172465.928322976 -2697391.070320213),-46.465051999999986,-23.539478023760044,2.25
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2697087.510932078, -5172744.227049961 -2696480.4152328805, -5172187.629595994 -2696480.4152328805, -5172187.629595994 -2697087.510932078, -5172744.227049961 -2697087.510932078))",POINT (-5172465.928322977 -2696783.9630824793),-46.46505199999999,-23.534478023754374,2.61
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2696480.4152328805, -5172744.227049961 -2695873.342604378, -5172187.629595994 -2695873.342604378, -5172187.629595994 -2696480.4152328805, -5172744.227049961 -2696480.4152328805))",POINT (-5172465.928322977 -2696176.8789186287),-46.46505199999999,-23.529478023748716,2.55
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2695873.342604378, -5172744.227049961 -2695266.293040194, -5172187.629595994 -2695266.293040194, -5172187.629595994 -2695873.342604378, -5172744.227049961 -2695873.342604378))",POINT (-5172465.928322977 -2695569.8178222855),-46.46505199999999,-23.52447802374305,3.92
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172744.227049961 -2695266.293040194, -5172744.227049961 -2694659.2665339545, -5172187.629595994 -2694659.2665339545, -5172187.629595994 -2695266.293040194, -5172744.227049961 -2695266.293040194))",POINT (-5172465.928322977 -2694962.7797870743),-46.46505199999999,-23.519478023737392,4.85
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2694659.2665339545, -5172744.227049961 -2694659.2665339545, -5172744.227049961 -2694549.890344233, -5172742.111979635 -2694549.3972002733, -5172367.232462441 -2694484.2286528563, -5172312.307425683 -2694474.9778485456, -5172304.559589124 -2694473.58173025, -5172283.141719095 -2694470.121785433, -5172267.223031912 -2694468.6649667877, -5172220.134887306 -2694466.479739067, -5172187.629595994 -2694466.3263812596, -5172187.629595994 -2694659.2665339545))",POINT (-5172439.005588261 -2694578.6552072745),-46.46481014895914,-23.516314000488624,4.15
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2698908.9365176186, -5171631.032142027 -2699009.3254378694, -5171789.936199417 -2698908.9365176186, -5171631.032142027 -2698908.9365176186))",POINT (-5171684.000161157 -2698942.3994910354),-46.45802781981153,-23.552253561871456,2.44
