bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2697586.560877616, -5185263.328304063 -2697973.732449291, -5185310.63908765 -2697737.6145926407, -5185347.370282987 -2697586.560877616, -5185263.328304063 -2697586.560877616))",POINT (-5185290.566085358 -2697713.139782066),-46.580257681152425,-23.542130438961408,2.49
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2696979.4462095313, -5185263.328304063 -2697586.560877616, -5185347.370282987 -2697586.560877616, -5185386.6702998625 -2697424.944698813, -5185398.581485378 -2697387.546146667, -5185411.494546309 -2697357.433090407, -5185425.52080215 -2697334.4840654954, -5185461.476997675 -2697283.8506192393, -5185480.512630601 -2697254.83056294, -5185493.09173306 -2697227.510474444, -5185504.446321121 -2697189.505273507, -5185552.576893993 -2696979.4462095313, -5185263.328304063 -2696979.4462095313))",POINT (-5185370.534695268 -2697220.866206535),-46.58097605139774,-23.538076279757444,2.15
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2696372.354617384, -5185263.328304063 -2696979.4462095313, -5185552.576893993 -2696979.4462095313, -5185681.778269955 -2696415.5787758674, -5185692.335999576 -2696372.354617384, -5185263.328304063 -2696372.354617384))",POINT (-5185444.991879913 -2696656.269068398),-46.58164491166754,-23.533426340101496,2.17
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2696372.354617384, -5185692.335999576 -2696372.354617384, -5185697.140359685 -2696352.685235668, -5185704.93272404 -2696327.3093407117, -5185721.519328169 -2696280.442961255, -5185819.925758029 -2696038.0998350927, -5185756.362328787 -2696020.980544848, -5185263.328304063 -2695881.858219282, -5185263.328304063 -2696372.354617384))",POINT (-5185496.725783797 -2696153.46500969),-46.582109645233196,-23.529285180874545,2.22
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5184706.730850096 -2698800.859467109, -5184706.730850096 -2698979.6798595386, -5184742.464406641 -2698971.8401266118, -5184777.8640047135 -2698963.582495852, -5184881.7250896245 -2698934.80225733, -5184973.229711057 -2698913.9153656666, -5185032.174077177 -2698800.859467109, -5184706.730850096 -2698800.859467109))",POINT (-5184842.507176368 -2698872.212272123),-46.57623269949111,-23.55167558144504,3.89
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5184706.730850096 -2698193.698628015, -5184706.730850096 -2698800.859467109, -5185032.174077177 -2698800.859467109, -5185104.920668664 -2698661.331862695, -5185117.722410105 -2698626.9662430435, -5185133.084499835 -2698583.6146658296, -5185134.754292197 -2698579.000219165, -5185146.776797203 -2698536.7416643826, -5185166.480347074 -2698444.2103919587, -5185218.82138857 -2698193.698628015, -5184706.730850096 -2698193.698628015))",POINT (-5184928.917685913 -2698477.3010210604),-46.57700893830543,-23.548423503615886,3.6
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2697586.560877616, -5184706.730850096 -2697586.560877616, -5184706.730850096 -2698193.698628015, -5185218.82138857 -2698193.698628015, -5185229.375859371 -2698143.183886693, -5185263.328304063 -2697973.732449291, -5185263.328304063 -2697586.560877616))",POINT (-5184981.185363335 -2697886.7694354793),-46.57747846684037,-23.543560350327414,2.49
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2697586.560877616, -5185263.328304063 -2696979.4462095313, -5184706.730850096 -2696979.4462095313, -5184706.730850096 -2697586.560877616, -5185263.328304063 -2697586.560877616))",POINT (-5184985.029577079 -2697283.0035435734),-46.57751299999999,-23.538588023759026,1.72
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5185263.328304063 -2696979.4462095313, -5185263.328304063 -2696372.354617384, -5184706.730850096 -2696372.354617384, -5184706.730850096 -2696979.4462095313, -5185263.328304063 -2696979.4462095313))",POINT (-5184985.029577079 -2696675.9004134573),-46.57751299999999,-23.533588023753364,1.39
-46.585013,-23.556088,-46.548245,-23.522932,8362914,relation,3049455,-23.5408911,-46.5750093,boundary,administrative,18,0.3797855310791376,suburb,Tatuapé,"Tatuapé, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5184706.730850096 -2696372.354617384, -5185263.328304063 -2696372.354617384, -5185263.328304063 -2695881.858219282, -5185073.8625307325 -2695828.3958641007, -5184876.047795594 -2695782.405111083, -5184854.229175398 -2695778.6413541557, -5184830.740762841 -2695775.4846554813, -5184780.424353002 -2695772.4493688834, -5184720.423147464 -2695771.8423116324, -5184706.730850096 -2695772.307533074, -5184706.730850096 -2696372.354617384))",POINT (-5184975.150435213 -2696091.5391459498),-46.577424254158664,-23.528775142440796,2.08
