centroide_lon,centroide_lat,populacao_estimada,tempo_minutos
-46.54680430644602,-23.53751474386467,884.9414225941423,10.448333333333332
-46.54713267340848,-23.53606390270592,884.9414225941423,10.126666666666667
-46.54726589975296,-23.534683068403684,884.9414225941423,15.723333333333333
-46.5452801484288,-23.537885113980966,884.9414225941423,10.325
-46.545384999999996,-23.536133003801005,884.9414225941423,10.35
-46.545335692458394,-23.534506713394446,884.9414225941423,9.506666666666666
-46.543003510669486,-23.53937822444858,884.9414225941423,11.139999999999999
-46.543384014655935,-23.53813198835553,884.9414225941423,10.045
-46.543384999999994,-23.536133003801012,884.9414225941423,9.55
-46.54334422266783,-23.534313571461023,884.9414225941423,9.615
-46.54126826707909,-23.53972221592024,884.9414225941423,10.526666666666667
-46.54138499999999,-23.538133003801374,884.9414225941423,10.508333333333333
-46.541385,-23.536133003801005,884.9414225941423,10.408333333333333
-46.54137182416744,-23.534150356852766,884.9414225941423,10.163333333333332
-46.54076875266914,-23.533057235602456,884.9414225941423,16.976666666666667
-46.53868480197951,-23.541158117159572,884.9414225941423,10.958333333333334
-46.53933963534478,-23.540068188306336,884.9414225941423,11.036666666666667
-46.53938499999999,-23.538133003801374,884.9414225941423,10.658333333333333
-46.53938499999999,-23.536133003801005,884.9414225941423,9.695
-46.539384999999996,-23.53413300380065,884.9414225941423,9.94
-46.539230247796056,-23.532905847803402,884.9414225941423,17.126666666666665
-46.538010493408684,-23.541144529632188,884.9414225941423,11.048333333333334
-46.537386199193286,-23.54012712259809,884.9414225941423,11.358333333333333
-46.53738499999999,-23.53813300380137,884.9414225941423,10.588333333333333
-46.53738499999999,-23.536133003801012,884.9414225941423,10.33
-46.53738499999999,-23.53413300380065,884.9414225941423,9.141666666666667
-46.5373047558769,-23.53271640207426,884.9414225941423,8.606666666666666
-46.53493926862275,-23.54143382362005,884.9414225941423,11.379999999999999
-46.53538499999999,-23.54013300380174,884.9414225941423,11.058333333333334
-46.53538499999999,-23.53813300380137,884.9414225941423,10.926666666666668
-46.535384999999984,-23.536133003801012,884.9414225941423,9.511666666666667
-46.53538499999999,-23.53413300380065,884.9414225941423,8.791666666666666
-46.53533083474045,-23.53252219176256,884.9414225941423,7.96
-46.532497340533695,-23.543184521310756,884.9414225941423,10.24
-46.53327488530132,-23.541974714042354,884.9414225941423,11.636666666666667
-46.53338499999998,-23.54013300380174,884.9414225941423,10.393333333333334
-46.533384999999974,-23.538133003801374,884.9414225941423,10.011666666666667
-46.53338499999998,-23.536133003801005,884.9414225941423,9.093333333333334
-46.53338499999998,-23.53413300380065,884.9414225941423,8.623333333333333
-46.5333581752122,-23.532350749747618,884.9414225941423,7.631666666666666
-46.53113681643623,-23.543489009063,884.9414225941423,10.321666666666665
-46.531384999999986,-23.542133003802093,884.9414225941423,9.743333333333334
-46.531384999999986,-23.54013300380174,884.9414225941423,9.764999999999999
-46.53138499999997,-23.53813300380137,884.9414225941423,9.193333333333333
-46.53138499999997,-23.536133003801012,884.9414225941423,8.841666666666667
-46.531384999999986,-23.53413300380065,884.9414225941423,8.421666666666667
-46.531410203891944,-23.53234818344817,884.9414225941423,7.366666666666666
-46.52859825956737,-23.545361059114438,884.9414225941423,9.583333333333334
-46.529265463288496,-23.543980524935748,884.9414225941423,9.833333333333334
-46.52938499999998,-23.542133003802093,884.9414225941423,9.001666666666667
-46.52938499999997,-23.54013300380174,884.9414225941423,8.718333333333334
-46.52938499999998,-23.538133003801374,884.9414225941423,8.271666666666667
-46.52938499999998,-23.536133003801005,884.9414225941423,8.661666666666667
-46.52938499999998,-23.53413300380065,884.9414225941423,8.061666666666666
-46.52941456121249,-23.532482838142332,884.9414225941423,6.87
-46.52659394654164,-23.547276195172767,884.9414225941423,9.958333333333334
-46.52723475465966,-23.545979884069602,884.9414225941423,9.926666666666668
-46.527384999999974,-23.54413300380246,884.9414225941423,8.973333333333333
-46.527384999999974,-23.542133003802093,884.9414225941423,9.026666666666667
-46.52738499999998,-23.54013300380174,884.9414225941423,8.476666666666667
-46.52738499999998,-23.53813300380137,884.9414225941423,8.021666666666667
-46.52738499999998,-23.536133003801012,884.9414225941423,7.92
-46.527384999999974,-23.53413300380065,884.9414225941423,7.6033333333333335
-46.527358158774184,-23.53248396693614,884.9414225941423,9.26
-46.5245195920664,-23.549313829938757,884.9414225941423,8.068333333333333
-46.525135855171406,-23.547884277319636,884.9414225941423,8.095
-46.52538499999997,-23.54613300380281,884.9414225941423,8.098333333333333
-46.52538499999997,-23.544133003802454,884.9414225941423,8.278333333333332
-46.52538499999997,-23.542133003802093,884.9414225941423,8.458333333333334
-46.52538499999997,-23.54013300380174,884.9414225941423,7.180000000000001
-46.52538499999997,-23.538133003801374,884.9414225941423,7.3566666666666665
-46.52538499999997,-23.536133003801005,884.9414225941423,7.441666666666666
-46.52538499999997,-23.53413300380065,884.9414225941423,7.09
-46.525358995859904,-23.532369830550874,884.9414225941423,6.121666666666667
-46.52322333352871,-23.54981855579008,884.9414225941423,7.463333333333334
-46.523384999999976,-23.548133003803176,884.9414225941423,7.623333333333333
-46.52338499999997,-23.546133003802808,884.9414225941423,7.2283333333333335
-46.523384999999955,-23.54413300380246,884.9414225941423,8.368333333333334
-46.52338499999997,-23.542133003802093,884.9414225941423,6.785
-46.523384999999976,-23.54013300380174,884.9414225941423,7.283333333333333
-46.523384999999976,-23.53813300380137,884.9414225941423,6.331666666666666
