centroide_lon,centroide_lat,populacao_estimada,tempo_minutos
-46.53451710365915,-23.59785511999387,585.8753462603878,6.326666666666667
-46.535153842606576,-23.59668604786791,585.8753462603878,5.926666666666667
-46.534911073855696,-23.594926074713335,585.8753462603878,5.694999999999999
-46.53454002320126,-23.593319407267227,585.8753462603878,5.288333333333333
-46.534377,-23.584042831679437,585.8753462603878,4.553333333333333
-46.53312633013574,-23.59807808520189,585.8753462603878,6.2716666666666665
-46.53332799999999,-23.596784303812004,585.8753462603878,6.205
-46.53332799999999,-23.594784303811643,585.8753462603878,5.4766666666666675
-46.53330862929119,-23.592801333136386,585.8753462603878,5.680000000000001
-46.53298927578662,-23.59090420786513,585.8753462603878,4.971666666666667
-46.53260124982825,-23.58922293660229,585.8753462603878,4.596666666666667
-46.53267244627975,-23.58638143436744,585.8753462603878,4.673333333333333
-46.533066984507094,-23.584753666782227,585.8753462603878,4.248333333333333
-46.53253364778094,-23.583685083218523,585.8753462603878,3.7800000000000002
-46.531236747334226,-23.598377421356517,585.8753462603878,5.993333333333334
-46.531327999999995,-23.596784303812004,585.8753462603878,5.706666666666666
-46.53132799999998,-23.594784303811643,585.8753462603878,5.608333333333333
-46.53132799999998,-23.592784303811282,585.8753462603878,4.968333333333334
-46.531327999999995,-23.590784303810924,585.8753462603878,4.475
-46.53132564279965,-23.588786308801268,585.8753462603878,4.253333333333333
-46.53132778435941,-23.586784094537165,585.8753462603878,4.708333333333333
-46.531327999999995,-23.58478430380984,585.8753462603878,4.283333333333333
-46.53146448875035,-23.58359112752067,585.8753462603878,3.61
-46.528482479240296,-23.599866764845668,585.8753462603878,5.4366666666666665
-46.52927202310012,-23.5986860500598,585.8753462603878,5.085
-46.52932799999999,-23.596784303812004,585.8753462603878,5.025
-46.52932799999998,-23.594784303811643,585.8753462603878,5.116666666666666
-46.52932799999999,-23.592784303811282,585.8753462603878,5.876666666666667
-46.52932799999999,-23.590784303810924,585.8753462603878,4.3133333333333335
