centroide_lon,centroide_lat,populacao_estimada,tempo_minutos
-46.61302712181326,-23.550276224611114,997.6462264150944,8.346666666666668
-46.61350188582668,-23.548851046761957,997.6462264150944,8.623333333333333
-46.61377964143446,-23.54784919847192,997.6462264150944,8.298333333333334
-46.611253010861404,-23.552587703188685,997.6462264150944,11.238333333333333
-46.61175610141049,-23.55095440196661,997.6462264150944,8.751666666666667
-46.611875999999995,-23.54904940380335,997.6462264150944,9.479999999999999
-46.61176513406572,-23.547720810157042,997.6462264150944,7.873333333333333
-46.6090033198784,-23.556287532810252,997.6462264150944,8.091666666666667
-46.60946530192564,-23.554832433094795,997.6462264150944,8.718333333333334
-46.609863556055544,-23.55303748016697,997.6462264150944,6.2716666666666665
-46.609875999999986,-23.551049403803713,997.6462264150944,8.455
-46.609876,-23.54904940380335,997.6462264150944,8.7
-46.60980602147931,-23.547494934789018,997.6462264150944,7.411666666666666
-46.60700905007555,-23.560328533704435,997.6462264150944,6.498333333333333
-46.60735714814936,-23.55886797939167,997.6462264150944,6.89
-46.60778378329853,-23.556982062960326,997.6462264150944,7.3933333333333335
-46.60787599999999,-23.555049403804443,997.6462264150944,8.065
-46.60787599999999,-23.553049403804074,997.6462264150944,5.3966666666666665
-46.607876,-23.551049403803717,997.6462264150944,6.558333333333334
-46.60787599999999,-23.54904940380335,997.6462264150944,7.091666666666667
-46.60783206050215,-23.547284286668663,997.6462264150944,6.756666666666666
-46.6050401773043,-23.56439383754917,997.6462264150944,5.316666666666666
-46.60539966374264,-23.56288546739114,997.6462264150944,5.715
-46.6058045919219,-23.560995759715972,997.6462264150944,6.216666666666667
-46.605875999999995,-23.55904940380516,997.6462264150944,6.961666666666667
-46.60587599999999,-23.557049403804807,997.6462264150944,7.041666666666667
-46.60587599999999,-23.555049403804446,997.6462264150944,6.131666666666666
-46.605876,-23.553049403804074,997.6462264150944,5.255
-46.605875999999995,-23.551049403803713,997.6462264150944,5.618333333333334
-46.60587599999999,-23.54904940380335,997.6462264150944,6.298333333333333
-46.60584846546716,-23.547096781367006,997.6462264150944,7.25
-46.60506960983024,-23.546011210446494,997.6462264150944,7.165
-46.603071305916586,-23.568459148306548,997.6462264150944,6.22
-46.60344292069025,-23.566899875220617,997.6462264150944,4.72
-46.60382609433897,-23.56500944137996,997.6462264150944,5.041666666666667
-46.60387599999999,-23.563049403805888,997.6462264150944,5.91
-46.60387599999999,-23.561049403805523,997.6462264150944,6.375
