centroide_lon,centroide_lat,populacao_estimada,tempo_minutos
-46.42176074613922,-23.574410545070076,542.3102564102564,4.038333333333333
-46.42229072093606,-23.572987378686047,542.3102564102564,2.7633333333333336
-46.422225004609864,-23.571320226730645,542.3102564102564,2.8233333333333333
-46.42165223103804,-23.56926468175626,542.3102564102564,2.3516666666666666
-46.42156539439834,-23.567728094612622,542.3102564102564,2.975
-46.420356800634565,-23.574818171254734,542.3102564102564,3.2883333333333336
-46.42047000000001,-23.57313240380773,542.3102564102564,2.295
-46.42046999999999,-23.571132403807372,542.3102564102564,1.9766666666666666
-46.42047000000001,-23.569132403807007,542.3102564102564,1.8316666666666668
-46.42040282828643,-23.56719811273259,542.3102564102564,2.665
-46.41988252413991,-23.565417514218158,542.3102564102564,2.1383333333333336
-46.41764164530879,-23.592750435052903,542.3102564102564,4.573333333333333
-46.417488495096414,-23.592106911318545,542.3102564102564,4.475
-46.417958279849216,-23.57639900611984,542.3102564102564,2.878333333333333
-46.41845487762008,-23.575115536175154,542.3102564102564,3.1266666666666665
-46.41846999999998,-23.57313240380773,542.3102564102564,0.7566666666666666
-46.41846999999999,-23.57113240380737,542.3102564102564,1.1216666666666666
-46.41846999999999,-23.569132403807007,542.3102564102564,1.0183333333333333
-46.41847,-23.567132403806646,542.3102564102564,1.2333333333333334
-46.41846403924996,-23.56513859686828,542.3102564102564,2.0900000000000003
-46.4181464110987,-23.56345979374198,542.3102564102564,2.271666666666667
-46.41555237204292,-23.596304239083338,542.3102564102564,7.618333333333334
-46.41593160972411,-23.59487689140776,542.3102564102564,6.233333333333333
-46.4164285926534,-23.59309363661681,542.3102564102564,5.283333333333333
-46.41623684163328,-23.591236634269396,542.3102564102564,4.778333333333333
-46.41586543614695,-23.589793389391687,542.3102564102564,4.033333333333333
-46.41563460119762,-23.580998660691126,542.3102564102564,2.2449999999999997
-46.41569164815824,-23.578924001561425,542.3102564102564,1.9200000000000002
-46.41635000590686,-23.57700251037641,542.3102564102564,1.6216666666666666
-46.41646999999999,-23.57513240380809,542.3102564102564,1.3483333333333334
-46.41646999999999,-23.57313240380773,542.3102564102564,1.0466666666666666
-46.41646999999999,-23.571132403807372,542.3102564102564,0.7566666666666666
-46.41646999999999,-23.569132403807007,542.3102564102564,0.7483333333333333
-46.41646999999999,-23.567132403806646,542.3102564102564,1.8483333333333334
-46.41647,-23.565132403806288,542.3102564102564,1.6533333333333333
-46.41648022390079,-23.56348207089622,542.3102564102564,1.9833333333333334
-46.41360962751614,-23.600525771227794,542.3102564102564,6.510000000000001
-46.413993972058414,-23.598913678626815,542.3102564102564,6.503333333333333
-46.41435589942197,-23.597064388400483,542.3102564102564,7.956666666666666
-46.41446999999999,-23.59513240381171,542.3102564102564,6.53
-46.41447,-23.59313240381134,542.3102564102564,6.3966666666666665
-46.41446999999999,-23.591132403810985,542.3102564102564,5.216666666666667
-46.41440428275724,-23.58918140562487,542.3102564102564,3.871666666666667
-46.414160493621985,-23.587170050139417,542.3102564102564,4.3966666666666665
-46.414150479016456,-23.58510722409278,542.3102564102564,4.333333333333333
-46.41426296277817,-23.58310644336161,542.3102564102564,3.5233333333333334
-46.41445927970845,-23.58112108834293,542.3102564102564,2.635
-46.41446999999999,-23.579132403808813,542.3102564102564,3.4633333333333334
-46.41447,-23.577132403808452,542.3102564102564,3.171666666666667
-46.41446999999999,-23.57513240380809,542.3102564102564,2.29
-46.41446999999999,-23.57313240380773,542.3102564102564,3.2733333333333334
-46.41447,-23.57113240380737,542.3102564102564,3.0983333333333336
-46.41446999999999,-23.569132403807007,542.3102564102564,3.01
-46.41447,-23.567132403806646,542.3102564102564,2.93
-46.41447,-23.565132403806285,542.3102564102564,2.6233333333333335
-46.414449463125834,-23.563719648631114,542.3102564102564,2.3016666666666667
-46.411945436317396,-23.60230561546257,542.3102564102564,6.6066666666666665
-46.41237723690465,-23.601050830926244,542.3102564102564,6.510000000000001
-46.41246999999998,-23.59913240381243,542.3102564102564,8.681666666666667
-46.41246999999998,-23.59713240381207,542.3102564102564,8.043333333333333
-46.41246999999998,-23.59513240381171,542.3102564102564,7.538333333333333
-46.41246999999998,-23.59313240381134,542.3102564102564,6.151666666666667
-46.41246999999998,-23.591132403810985,542.3102564102564,6.551666666666667
-46.41246999999998,-23.589132403810623,542.3102564102564,6.65
-46.41246999999998,-23.587132403810262,542.3102564102564,4.953333333333333
-46.41246999999998,-23.585132403809894,542.3102564102564,4.533333333333333
-46.41246999999998,-23.583132403809532,542.3102564102564,4.215
-46.41246999999998,-23.58113240380918,542.3102564102564,4.3566666666666665
-46.41246999999998,-23.579132403808813,542.3102564102564,3.0166666666666666
-46.41246999999998,-23.577132403808452,542.3102564102564,3.621666666666667
-46.41246999999998,-23.57513240380809,542.3102564102564,2.4916666666666667
-46.41246999999998,-23.57313240380773,542.3102564102564,3.058333333333333
-46.41246999999999,-23.57113240380737,542.3102564102564,4.901666666666667
-46.41246999999999,-23.569132403807007,542.3102564102564,3.5316666666666667
-46.41246999999998,-23.567132403806646,542.3102564102564,3.893333333333333
-46.41246999999999,-23.565132403806285,542.3102564102564,4.83
-46.41236206298712,-23.563481914840853,542.3102564102564,2.4699999999999998
-46.41031832370453,-23.602534360928612,542.3102564102564,7.203333333333333
-46.41046999999998,-23.601132403812798,542.3102564102564,12.393333333333334
-46.41046999999998,-23.59913240381243,542.3102564102564,8.681666666666667
-46.41046999999998,-23.59713240381207,542.3102564102564,8.165
-46.41046999999999,-23.59513240381171,542.3102564102564,7.585
-46.41046999999998,-23.59313240381135,542.3102564102564,6.966666666666667
-46.41046999999998,-23.591132403810985,542.3102564102564,6.378333333333333
-46.41046999999998,-23.589132403810623,542.3102564102564,5.948333333333333
-46.41046999999998,-23.58713240381026,542.3102564102564,5.543333333333334
-46.41046999999998,-23.585132403809894,542.3102564102564,5.806666666666667
-46.41046999999998,-23.583132403809536,542.3102564102564,5.3983333333333325
-46.41046999999998,-23.58113240380918,542.3102564102564,3.606666666666667
-46.41046999999999,-23.579132403808813,542.3102564102564,8.321666666666667
-46.410469999999975,-23.577132403808452,542.3102564102564,3.433333333333333
-46.41046999999998,-23.57513240380809,542.3102564102564,4.135
-46.410469999999975,-23.57313240380773,542.3102564102564,4.488333333333333
-46.41046999999998,-23.571132403807372,542.3102564102564,4.23
-46.410469999999975,-23.569132403807007,542.3102564102564,4.46
-46.41046999999998,-23.567132403806646,542.3102564102564,4.015
-46.41046999999998,-23.565132403806288,542.3102564102564,4.236666666666666
-46.41047359092107,-23.563174279170422,542.3102564102564,2.7083333333333335
-46.40752220591483,-23.604160107639306,542.3102564102564,7.795
-46.408364929326204,-23.602889419771337,542.3102564102564,12.943333333333333
-46.40846999999998,-23.601132403812798,542.3102564102564,12.565
-46.40846999999997,-23.59913240381243,542.3102564102564,12.336666666666668
-46.40846999999998,-23.59713240381207,542.3102564102564,7.636666666666667
-46.40846999999998,-23.59513240381171,542.3102564102564,6.961666666666667
-46.40846999999998,-23.59313240381134,542.3102564102564,6.375
-46.40846999999998,-23.591132403810985,542.3102564102564,5.760000000000001
